Stationscode;Datum;Uhrzeit;Feinstaub;Ozon;Stickstoffdioxid;Luftqualitätsindex;Temperatur-mean;Temperatur-min;Temperatur-max;Niederschlag;Schneefall;Windrichtung;Windgeschwindigkeit;Spitzenwindboe;Luftdruck;Sonnenminuten
DENW059;08.10.2021;20:00;12.0;;49.0;mäßig;11.9;5.7;19.5;0.0;0;78.6;6.4;27.0;1030.0;571
DENW059;08.10.2021;21:00;13.0;;43.0;mäßig;11.9;5.7;19.5;0.0;0;78.6;6.4;27.0;1030.0;571
DENW059;08.10.2021;22:00;13.0;;33.0;gut;11.9;5.7;19.5;0.0;0;78.6;6.4;27.0;1030.0;571
DENW059;08.10.2021;23:00;14.0;0.2;27.0;gut;11.9;5.7;19.5;0.0;0;78.6;6.4;27.0;1030.0;571
DENW059;09.10.2021;24:00;14.0;;29.0;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;01:00;14.0;1.0;25.0;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;02:00;15.0;5.0;22.0;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;03:00;15.0;8.0;14.0;sehr gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;04:00;16.0;4.0;15.0;sehr gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;05:00;16.0;1.0;18.0;sehr gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;06:00;17.0;0.9;18.0;sehr gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;07:00;17.0;0.7;16.0;sehr gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;08:00;17.0;1.0;13.0;sehr gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;09:00;18.0;2.0;12.0;sehr gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;10:00;19.0;12.0;20.0;sehr gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;11:00;20.0;30.0;10.0;sehr gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;12:00;21.0;35.0;;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;13:00;21.0;35.0;16.0;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;14:00;23.0;51.0;13.0;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;15:00;23.0;58.0;14.0;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;16:00;24.0;65.0;13.0;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;17:00;24.0;57.0;20.0;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;18:00;24.0;27.0;38.0;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;19:00;25.0;2.0;53.0;mäßig;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;20:00;25.0;1.0;56.0;mäßig;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;21:00;25.0;1.0;52.0;mäßig;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;22:00;25.0;2.0;37.0;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;09.10.2021;23:00;26.0;6.0;35.0;gut;11.7;5.8;19.1;0.0;0;103.0;7.3;27.0;1028.8;603
DENW059;10.10.2021;24:00;26.0;18.0;20.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;01:00;26.0;;20.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;02:00;26.0;9.0;17.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;03:00;25.0;3.0;20.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;04:00;25.0;2.0;20.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;05:00;25.0;7.0;15.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;06:00;25.0;5.0;13.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;07:00;25.0;6.0;13.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;08:00;25.0;8.0;15.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;09:00;24.0;8.0;14.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;10:00;24.0;18.0;13.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;11:00;23.0;23.0;12.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;12:00;23.0;28.0;14.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;13:00;22.0;40.0;;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;14:00;21.0;52.0;14.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;15:00;21.0;56.0;19.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;16:00;21.0;50.0;30.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;17:00;21.0;58.0;25.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;18:00;21.0;21.0;43.0;mäßig;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;19:00;21.0;3.0;48.0;mäßig;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;20:00;20.0;0.5;49.0;mäßig;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;21:00;20.0;0.0;47.0;mäßig;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;22:00;20.0;;46.0;mäßig;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;10.10.2021;23:00;20.0;0.1;32.0;gut;10.0;5.1;17.2;0.1;0;134.4;6.1;17.0;1027.2;592
DENW059;11.10.2021;24:00;20.0;0.0;30.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;01:00;21.0;0.4;26.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;02:00;21.0;;24.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;03:00;21.0;0.9;26.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;04:00;21.0;1.0;25.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;05:00;21.0;0.6;25.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;06:00;21.0;0.4;25.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;07:00;21.0;1.0;25.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;08:00;22.0;1.0;19.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;09:00;22.0;0.8;18.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;10:00;23.0;2.0;24.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;11:00;23.0;4.0;27.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;12:00;23.0;25.0;23.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;13:00;22.0;34.0;22.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;14:00;22.0;42.0;;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;15:00;21.0;41.0;17.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;16:00;21.0;42.0;17.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;17:00;21.0;34.0;24.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;18:00;21.0;27.0;28.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;19:00;20.0;19.0;30.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;20:00;20.0;7.0;34.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;21:00;19.0;4.0;35.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;22:00;19.0;0.4;35.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;11.10.2021;23:00;18.0;0.1;30.0;gut;11.2;7.0;15.6;3.7;0;291.4;9.3;28.0;1026.1;77
DENW059;12.10.2021;24:00;17.0;1.0;25.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;01:00;17.0;6.0;20.0;sehr gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;02:00;16.0;10.0;17.0;sehr gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;03:00;16.0;;12.0;sehr gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;04:00;16.0;16.0;12.0;sehr gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;05:00;15.0;12.0;15.0;sehr gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;06:00;15.0;9.0;22.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;07:00;14.0;4.0;32.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;08:00;14.0;2.0;34.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;09:00;14.0;2.0;33.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;10:00;13.0;11.0;30.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;11:00;12.0;10.0;34.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;12:00;12.0;13.0;30.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;13:00;12.0;14.0;28.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;14:00;13.0;12.0;27.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;15:00;13.0;11.0;29.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;16:00;12.0;16.0;39.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;17:00;12.0;16.0;30.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;18:00;12.0;19.0;32.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;19:00;12.0;16.0;34.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;20:00;12.0;9.0;38.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;21:00;12.0;0.1;40.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;22:00;11.0;0.1;35.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;12.10.2021;23:00;11.0;;33.0;gut;9.8;5.4;13.3;7.9;0;291.2;11.8;32.0;1021.3;31
DENW059;13.10.2021;24:00;11.0;;32.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;01:00;10.0;0.8;28.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;02:00;10.0;0.9;26.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;03:00;10.0;1.0;21.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;04:00;10.0;;15.0;sehr gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;05:00;9.0;;17.0;sehr gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;06:00;9.0;;16.0;sehr gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;07:00;9.0;;18.0;sehr gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;08:00;9.0;;20.0;sehr gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;09:00;9.0;;19.0;sehr gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;10:00;9.0;0.3;26.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;11:00;9.0;4.0;34.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;12:00;10.0;11.0;34.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;13:00;10.0;10.0;38.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;14:00;10.0;27.0;25.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;15:00;10.0;28.0;24.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;16:00;10.0;34.0;24.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;17:00;10.0;24.0;28.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;18:00;10.0;15.0;32.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;19:00;10.0;16.0;30.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;20:00;11.0;14.0;26.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;21:00;11.0;2.0;28.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;22:00;11.0;;21.0;gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;13.10.2021;23:00;11.0;;19.0;sehr gut;8.8;3.4;13.4;1.8;0;287.8;7.6;25.0;1025.0;115
DENW059;14.10.2021;24:00;12.0;;18.0;sehr gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;01:00;12.0;;12.0;sehr gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;02:00;13.0;4.0;12.0;sehr gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;03:00;13.0;6.0;9.0;sehr gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;04:00;13.0;7.0;8.0;sehr gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;05:00;13.0;;7.0;sehr gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;06:00;13.0;14.0;14.0;sehr gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;07:00;13.0;16.0;30.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;08:00;14.0;8.0;35.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;09:00;14.0;12.0;32.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;10:00;14.0;;26.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;11:00;14.0;;27.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;12:00;14.0;;25.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;13:00;13.0;;26.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;14:00;13.0;;25.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;15:00;13.0;;27.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;16:00;14.0;;27.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;17:00;14.0;;26.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;18:00;14.0;;46.0;mäßig;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;19:00;14.0;;27.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;20:00;14.0;;21.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;21:00;14.0;;22.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;22:00;14.0;;23.0;gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;14.10.2021;23:00;14.0;;17.0;sehr gut;12.2;9.8;15.5;0.6;0;239.9;9.7;36.0;1024.7;0
DENW059;15.10.2021;24:00;14.0;;15.0;sehr gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;01:00;14.0;;9.0;sehr gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;02:00;14.0;;5.0;sehr gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;03:00;14.0;;5.0;sehr gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;04:00;14.0;;5.0;sehr gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;05:00;14.0;;5.0;sehr gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;06:00;14.0;;11.0;sehr gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;07:00;14.0;;;sehr gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;08:00;14.0;21.0;19.0;sehr gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;09:00;13.0;14.0;24.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;10:00;13.0;8.0;28.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;11:00;13.0;22.0;24.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;12:00;14.0;23.0;34.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;13:00;13.0;24.0;30.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;14:00;13.0;20.0;31.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;15:00;13.0;31.0;32.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;16:00;13.0;30.0;35.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;17:00;13.0;41.0;27.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;18:00;13.0;14.0;36.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;19:00;13.0;1.0;35.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;20:00;13.0;0.3;40.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;21:00;13.0;0.4;41.0;mäßig;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;22:00;13.0;0.5;29.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;15.10.2021;23:00;13.0;0.5;33.0;gut;10.6;5.0;13.9;0.5;0;272.6;11.8;35.0;1018.7;105
DENW059;16.10.2021;24:00;13.0;0.7;29.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;01:00;13.0;0.8;21.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;02:00;13.0;1.0;19.0;sehr gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;03:00;13.0;1.0;19.0;sehr gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;04:00;14.0;1.0;21.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;05:00;14.0;1.0;17.0;sehr gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;06:00;14.0;1.0;20.0;sehr gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;07:00;14.0;1.0;21.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;08:00;13.0;;21.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;09:00;13.0;1.0;23.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;10:00;12.0;3.0;25.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;11:00;12.0;5.0;27.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;12:00;12.0;9.0;26.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;13:00;12.0;11.0;26.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;14:00;13.0;22.0;23.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;15:00;13.0;35.0;27.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;16:00;13.0;57.0;18.0;sehr gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;17:00;13.0;40.0;25.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;18:00;14.0;13.0;40.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;19:00;14.0;0.4;43.0;mäßig;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;20:00;14.0;0.0;47.0;mäßig;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;21:00;14.0;;41.0;mäßig;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;22:00;14.0;0.1;42.0;mäßig;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;16.10.2021;23:00;15.0;0.2;35.0;gut;6.8;3.0;13.8;0.0;0;111.3;3.5;14.0;1022.5;252
DENW059;17.10.2021;24:00;15.0;0.5;24.0;gut;8.6;2.6;14.6;0.0;0;143.3;6.4;20.0;1021.3;441
DENW059;17.10.2021;01:00;15.0;0.6;21.0;gut;8.6;2.6;14.6;0.0;0;143.3;6.4;20.0;1021.3;441
DENW059;17.10.2021;02:00;15.0;0.6;18.0;sehr gut;8.6;2.6;14.6;0.0;0;143.3;6.4;20.0;1021.3;441
DENW059;17.10.2021;03:00;15.0;0.5;16.0;sehr gut;8.6;2.6;14.6;0.0;0;143.3;6.4;20.0;1021.3;441
DENW059;17.10.2021;04:00;15.0;0.5;13.0;sehr gut;8.6;2.6;14.6;0.0;0;143.3;6.4;20.0;1021.3;441
DENW059;17.10.2021;05:00;15.0;0.6;15.0;sehr gut;8.6;2.6;14.6;0.0;0;143.3;6.4;20.0;1021.3;441
DENW059;17.10.2021;06:00;15.0;0.6;14.0;sehr gut;8.6;2.6;14.6;0.0;0;143.3;6.4;20.0;1021.3;441
